"Date","Price","Open","High","Low","Vol.","Change %"
"12/23/2009","115.94","116.00","116.66","115.78","106.43K","-0.13%"
"12/22/2009","116.09","116.88","117.00","115.94","182.78K","-1.88%"
"12/21/2009","118.31","119.59","119.59","118.16","7.17K","-0.95%"
"12/18/2009","119.44","120.34","120.34","119.34","0.91K","-0.52%"
"12/17/2009","120.06","119.09","120.16","119.03","10.55K","1.18%"
"12/16/2009","118.66","118.81","119.28","118.53","14.42K","-0.03%"
"12/15/2009","118.69","119.19","119.19","118.34","9.89K","-0.34%"
"12/14/2009","119.09","119.09","119.28","118.69","5.79K","0.15%"
"12/11/2009","118.91","119.16","119.31","118.25","3.11K","-0.42%"
"12/10/2009","119.41","120.09","120.31","118.84","12.39K","-0.67%"
"12/09/2009","120.22","120.44","120.69","119.59","25.92K","-0.23%"
"12/08/2009","120.50","120.06","121.03","120.00","14.44K","0.44%"
"12/07/2009","119.97","119.69","120.41","119.47","11.10K","0.23%"
"12/04/2009","119.69","120.91","121.12","119.34","28.19K","-1.06%"
"12/03/2009","120.97","122.06","122.09","120.62","29.60K","-0.80%"
"12/02/2009","121.94","122.31","122.78","121.94","30.14K","-0.33%"
"12/01/2009","122.34","123.28","123.31","122.16","71.78K","-0.81%"
"11/30/2009","123.34","122.91","123.41","122.75","88.70K","0.12%"
"11/27/2009","123.19","122.25","123.56","122.25","201.34K","0.08%"
"11/26/2009","123.09","122.27","123.27","122.27","","0.74%"
"11/25/2009","122.19","121.66","122.50","121.25","439.70K","0.54%"
"11/24/2009","121.53","120.97","121.72","120.88","493.18K","0.51%"
"11/23/2009","120.91","120.75","121.03","120.03","426.43K","0.02%"
"11/20/2009","120.88","120.91","121.22","120.41","271.49K","0.06%"
"11/19/2009","120.81","120.53","121.34","120.44","301.31K","0.26%"
"11/18/2009","120.50","121.03","121.28","120.31","257.66K","-0.46%"
"11/17/2009","121.06","120.69","121.22","120.16","257.40K","0.18%"
"11/16/2009","120.84","119.41","120.91","119.31","313.89K","1.17%"
"11/13/2009","119.44","118.91","119.53","118.72","216.60K","0.45%"
"11/12/2009","118.91","119.00","119.41","117.31","399.27K","-0.39%"
"11/11/2009","119.38","118.44","119.44","118.16","95.36K","0.82%"
"11/10/2009","118.41","118.47","119.34","118.12","268.78K","-0.08%"
"11/09/2009","118.50","118.38","118.88","118.03","194.80K","0.05%"
"11/06/2009","118.44","118.28","119.00","117.69","370.00K","0.19%"
"11/05/2009","118.22","118.28","118.75","117.97","242.41K","0.11%"
"11/04/2009","118.09","119.09","119.22","117.91","267.97K","-0.81%"
"11/03/2009","119.06","119.81","120.47","118.84","253.07K","-0.63%"
"11/02/2009","119.81","120.25","120.44","119.53","218.27K","-0.29%"
"10/30/2009","120.16","118.72","120.28","118.56","292.90K","1.24%"
"10/29/2009","118.69","119.69","119.94","118.31","267.87K","-0.93%"
"10/28/2009","119.81","119.19","120.06","119.00","235.90K","0.58%"
"10/27/2009","119.12","117.91","119.34","117.84","237.73K","0.90%"
"10/26/2009","118.06","118.84","119.06","117.78","239.87K","-0.81%"
"10/23/2009","119.03","119.69","119.69","118.81","215.46K","-0.49%"
"10/22/2009","119.62","120.06","120.31","119.25","218.23K","-0.13%"
"10/21/2009","119.78","120.56","120.84","119.50","243.78K","-0.73%"
"10/20/2009","120.66","119.88","121.06","119.72","214.08K","0.63%"
"10/19/2009","119.91","119.44","120.19","119.06","157.92K","0.29%"
"10/16/2009","119.56","118.81","119.75","118.62","190.67K","0.66%"
"10/15/2009","118.78","119.44","119.69","118.62","263.04K","-0.53%"
"10/14/2009","119.41","120.31","120.50","119.12","281.31K","-1.24%"
"10/13/2009","120.91","120.19","121.12","120.09","188.39K","0.66%"
"10/12/2009","120.12","119.81","120.53","119.72","39.71K","0.13%"
"10/09/2009","119.97","121.75","122.06","119.62","347.81K","-1.44%"
"10/08/2009","121.72","122.78","123.22","121.59","337.81K","-0.94%"
"10/07/2009","122.88","121.81","122.94","121.81","212.70K","0.70%"
"10/06/2009","122.03","122.44","122.56","121.69","208.25K","-0.23%"
"10/05/2009","122.31","122.41","123.00","122.22","165.84K","0.02%"
"10/02/2009","122.28","122.78","123.78","122.16","285.97K","-0.31%"
"10/01/2009","122.66","121.47","123.03","121.12","273.75K","1.05%"
"09/30/2009","121.38","121.66","121.84","121.12","228.53K","-0.20%"
"09/29/2009","121.62","121.62","121.84","120.88","177.22K","0.15%"
"09/28/2009","121.44","120.91","121.72","120.78","147.55K","0.46%"
"09/25/2009","120.88","120.00","121.09","119.88","202.51K","0.76%"
"09/24/2009","119.97","119.62","120.31","119.41","190.80K","0.23%"
"09/23/2009","119.69","119.31","119.78","118.22","251.29K","0.44%"
"09/22/2009","119.16","119.16","119.41","118.59","221.97K","-1.50%"
"09/21/2009","120.97","120.84","121.25","120.56","2.58K","0.23%"
"09/18/2009","120.69","121.75","121.78","120.53","1.63K","-0.67%"
"09/17/2009","121.50","120.31","121.66","120.06","10.33K","0.99%"
"09/16/2009","120.31","120.62","121.34","119.88","7.22K","-0.21%"
"09/15/2009","120.56","121.06","121.06","120.25","15.64K","-0.57%"
"09/14/2009","121.25","121.72","122.03","121.03","15.38K","-0.52%"
"09/11/2009","121.88","121.41","122.75","121.41","2.22K","0.11%"
"09/10/2009","121.75","119.72","121.81","119.50","12.68K","1.67%"
"09/09/2009","119.75","119.84","120.03","119.00","24.70K","-0.13%"
"09/08/2009","119.91","120.31","120.72","119.78","16.79K","-0.36%"
"09/04/2009","120.34","121.69","121.91","120.28","25.99K","-1.29%"
"09/03/2009","121.91","122.22","122.31","121.56","14.40K","-0.35%"
"09/02/2009","122.34","121.22","122.53","121.03","30.09K","0.92%"
"09/01/2009","121.22","120.81","121.59","119.91","62.21K","0.23%"
"08/31/2009","120.94","120.47","121.06","119.91","117.66K","0.52%"
"08/28/2009","120.31","120.39","120.56","119.34","312.97K","0.01%"
"08/27/2009","120.30","120.83","121.22","120.00","470.95K","-0.42%"
"08/26/2009","120.81","120.52","120.98","120.22","436.62K","0.30%"
"08/25/2009","120.45","119.97","120.62","119.42","367.19K","0.57%"
"08/24/2009","119.77","118.64","120.08","118.20","333.15K","0.81%"
"08/21/2009","118.81","120.28","120.95","118.56","282.71K","-1.24%"
"08/20/2009","120.30","119.94","120.48","119.39","211.40K","0.37%"
"08/19/2009","119.86","119.39","120.77","119.31","320.72K","0.49%"
"08/18/2009","119.28","119.88","120.06","119.19","233.11K","-0.33%"
"08/17/2009","119.67","118.67","120.00","118.59","192.29K","0.75%"
"08/14/2009","118.78","118.02","119.45","117.84","227.28K","0.50%"
"08/13/2009","118.19","116.64","118.34","115.95","348.04K","1.14%"
"08/12/2009","116.86","117.58","117.98","115.89","250.81K","-0.53%"
"08/11/2009","117.48","116.27","117.69","116.11","286.76K","0.92%"
"08/10/2009","116.41","115.19","116.56","114.88","177.34K","0.95%"
"08/07/2009","115.31","116.34","116.56","114.80","244.63K","-1.00%"
"08/06/2009","116.47","116.14","116.86","115.55","215.29K","0.33%"
"08/05/2009","116.09","117.02","117.75","116.00","271.58K","-0.82%"
"08/04/2009","117.05","117.84","118.38","116.48","272.09K","-0.46%"
"08/03/2009","117.59","119.09","119.11","117.25","238.14K","-1.18%"
"07/31/2009","119.00","117.27","119.27","117.09","270.18K","1.67%"
"07/30/2009","117.05","116.30","117.44","115.80","241.60K","0.50%"
"07/29/2009","116.47","115.95","116.98","115.50","282.53K","0.45%"
"07/28/2009","115.95","115.39","116.73","115.20","228.51K","0.37%"
"07/27/2009","115.52","116.20","116.31","114.94","187.38K","-0.49%"
"07/24/2009","116.09","115.86","116.39","115.66","161.27K","0.41%"
"07/23/2009","115.62","117.45","117.86","115.56","286.79K","-1.42%"
"07/22/2009","117.28","118.12","118.48","117.19","189.61K","-0.89%"
"07/21/2009","118.33","116.78","118.50","116.00","270.85K","0.97%"
"07/20/2009","117.19","116.12","117.34","115.42","196.08K","0.79%"
"07/17/2009","116.27","117.06","117.61","116.11","188.26K","-0.81%"
"07/16/2009","117.22","116.72","117.81","116.64","212.99K","0.33%"
"07/15/2009","116.83","118.31","118.72","116.34","318.24K","-1.54%"
"07/14/2009","118.66","119.94","120.23","118.25","242.34K","-1.16%"
"07/13/2009","120.05","120.75","121.30","119.81","156.21K","-0.56%"
"07/10/2009","120.72","119.47","121.05","119.42","233.94K","1.16%"
"07/09/2009","119.34","120.91","120.91","119.17","306.49K","-1.58%"
"07/08/2009","121.25","119.44","121.36","119.41","285.71K","1.53%"
"07/07/2009","119.42","118.69","119.64","118.19","194.23K","0.50%"
"07/06/2009","118.83","118.88","119.25","118.27","142.82K","-0.09%"
"07/02/2009","118.94","118.34","119.30","117.97","179.10K","0.60%"
"07/01/2009","118.23","118.25","118.41","117.36","215.16K","-0.11%"
"06/30/2009","118.36","118.72","118.84","117.47","282.65K","-0.17%"
"06/29/2009","118.56","118.31","119.14","118.03","149.88K","0.03%"
"06/26/2009","118.53","118.09","118.69","117.61","159.09K","0.43%"
"06/25/2009","118.02","116.62","118.30","116.20","238.77K","1.25%"
"06/24/2009","116.56","117.39","117.94","116.31","242.55K","-0.55%"
"06/23/2009","117.20","116.31","117.45","115.81","202.96K","0.72%"
"06/22/2009","116.36","114.97","116.41","114.73","170.55K","0.31%"
"06/19/2009","116.00","115.75","116.30","115.22","2.54K","0.29%"
"06/18/2009","115.67","117.28","117.41","115.45","2.42K","-1.79%"
"06/17/2009","117.78","117.78","118.19","117.05","6.23K","0.53%"
"06/16/2009","117.16","116.73","117.66","116.14","5.01K","0.46%"
"06/15/2009","116.62","115.94","116.72","115.73","3.67K","0.73%"
"06/12/2009","115.78","115.02","116.28","115.00","4.08K","0.68%"
"06/11/2009","115.00","114.23","115.56","113.12","7.95K","0.77%"
"06/10/2009","114.12","114.81","115.05","113.47","12.38K","-0.83%"
"06/09/2009","115.08","115.00","115.53","114.59","3.95K","0.17%"
"06/08/2009","114.88","114.84","115.80","114.47","10.41K","0.18%"
"06/05/2009","114.67","116.08","116.11","114.45","11.60K","-1.05%"
"06/04/2009","115.89","117.56","117.62","115.50","21.56K","-1.51%"
"06/03/2009","117.67","116.88","117.89","116.59","28.49K","0.77%"
"06/02/2009","116.77","116.44","117.02","115.88","41.51K","0.68%"
"06/01/2009","115.98","118.72","118.78","115.94","47.32K","-2.61%"
"05/29/2009","119.09","117.52","119.27","117.23","127.75K","1.71%"
"05/28/2009","117.09","116.14","117.75","115.84","510.02K","0.34%"
"05/27/2009","116.69","118.08","118.56","115.73","642.76K","-1.66%"
"05/26/2009","118.66","119.47","119.88","118.00","337.71K","-0.54%"
"05/22/2009","119.31","120.25","120.91","119.23","241.43K","-0.85%"
"05/21/2009","120.33","122.50","123.31","119.98","369.59K","-1.73%"
"05/20/2009","122.45","121.52","122.77","121.28","286.52K","0.62%"
"05/19/2009","121.69","121.47","121.83","121.08","225.79K","-0.07%"
"05/18/2009","121.78","122.89","123.59","121.34","215.46K","-0.93%"
"05/15/2009","122.92","123.38","123.72","122.45","181.26K","-0.15%"
"05/14/2009","123.11","122.73","123.41","122.45","165.70K","0.14%"
"05/13/2009","122.94","121.91","123.08","121.62","168.54K","0.75%"
"05/12/2009","122.02","121.78","122.36","121.02","175.31K","0.22%"
"05/11/2009","121.75","120.44","121.95","120.39","162.08K","1.18%"
"05/08/2009","120.33","120.00","120.97","119.48","193.60K","-0.09%"
"05/07/2009","120.44","122.12","122.28","120.00","279.00K","-1.57%"
"05/06/2009","122.36","122.41","123.11","121.98","179.70K","-0.16%"
"05/05/2009","122.55","122.38","122.80","121.84","138.22K","0.02%"
"05/04/2009","122.52","122.25","122.70","121.75","113.60K","0.29%"
"05/01/2009","122.16","122.53","122.77","121.66","146.28K","-0.33%"
"04/30/2009","122.56","122.73","123.00","121.97","199.81K","-0.15%"
"04/29/2009","122.75","123.66","124.41","121.78","198.01K","-0.86%"
"04/28/2009","123.81","125.03","125.72","123.45","174.86K","-0.98%"
"04/27/2009","125.03","124.38","125.14","124.00","145.10K","0.64%"
"04/24/2009","124.23","125.27","125.36","124.02","136.99K","-0.79%"
"04/23/2009","125.22","124.84","125.31","124.39","158.74K","0.47%"
"04/22/2009","124.64","125.69","126.06","124.56","200.55K","-0.81%"
"04/21/2009","125.66","126.55","127.59","125.47","169.85K","-0.79%"
"04/20/2009","126.66","125.25","126.73","125.14","135.07K","1.05%"
"04/17/2009","125.34","126.89","127.33","125.00","156.11K","-1.29%"
"04/16/2009","126.98","127.80","127.81","126.75","136.16K","-0.73%"
"04/15/2009","127.92","127.72","128.25","126.75","160.90K","0.20%"
"04/14/2009","127.66","127.09","127.98","126.42","126.25K","0.45%"
"04/13/2009","127.09","125.83","127.41","125.56","94.17K","0.93%"
"04/09/2009","125.92","127.42","127.42","125.62","147.42K","-1.31%"
"04/08/2009","127.59","126.81","127.92","126.69","138.05K","0.64%"
"04/07/2009","126.78","126.41","127.25","126.23","135.91K","0.56%"
"04/06/2009","126.08","127.20","127.73","126.05","141.43K","-0.71%"
"04/03/2009","126.98","129.00","129.23","126.80","183.47K","-1.69%"
"04/02/2009","129.16","130.52","130.95","128.80","147.57K","-1.09%"
"04/01/2009","130.58","129.88","130.66","129.42","133.90K","0.68%"
"03/31/2009","129.70","128.91","129.94","128.62","124.90K","0.58%"
"03/30/2009","128.95","128.55","129.97","128.23","149.76K","0.31%"
"03/27/2009","128.55","128.45","129.41","127.97","129.53K","-0.02%"
"03/26/2009","128.58","127.44","128.80","126.89","157.28K","0.63%"
"03/25/2009","127.77","128.38","128.62","126.98","170.69K","-1.05%"
"03/24/2009","129.12","128.34","129.36","126.77","214.75K","0.40%"
"03/23/2009","128.61","129.09","129.73","128.23","106.95K","-1.80%"
"03/20/2009","130.97","131.11","131.67","130.75","1.53K","0.11%"
"03/19/2009","130.83","131.11","132.55","130.23","3.33K","0.15%"
"03/18/2009","130.64","125.50","133.89","125.08","3.37K","4.05%"
"03/17/2009","125.55","126.44","127.23","125.23","2.59K","-0.55%"
"03/16/2009","126.25","127.39","127.98","125.56","2.49K","-1.00%"
"03/13/2009","127.52","128.42","128.56","126.73","2.85K","-0.20%"
"03/12/2009","127.77","127.17","128.52","126.89","4.90K","0.51%"
"03/11/2009","127.12","125.75","127.52","125.36","7.77K","0.69%"
"03/10/2009","126.25","127.89","127.91","125.83","11.10K","-0.98%"
"03/09/2009","127.50","127.25","128.59","126.78","8.75K","-0.82%"
"03/06/2009","128.56","128.28","129.27","127.45","16.34K","0.23%"
"03/05/2009","128.27","125.47","128.81","124.98","19.56K","2.57%"
"03/04/2009","125.06","126.41","126.42","124.64","29.51K","-0.56%"
"03/03/2009","125.77","126.58","127.11","125.20","36.07K","-0.20%"
"03/02/2009","126.02","124.98","126.72","124.86","57.13K","1.13%"
"02/27/2009","124.61","125.64","126.73","124.34","129.25K","-0.93%"
"02/26/2009","125.78","126.44","126.70","125.02","376.07K","-0.32%"
"02/25/2009","126.19","127.69","128.23","125.92","384.83K","-1.32%"
"02/24/2009","127.88","128.05","129.38","127.69","448.82K","-0.01%"
"02/23/2009","127.89","127.34","128.14","126.16","343.53K","0.21%"
"02/20/2009","127.62","126.38","129.06","126.36","336.40K","1.07%"
"02/19/2009","126.27","128.20","128.55","126.09","275.98K","-1.86%"
"02/18/2009","128.66","129.44","130.39","128.12","246.89K","-0.53%"
"02/17/2009","129.34","126.50","129.80","125.77","251.59K","2.42%"
"02/13/2009","126.28","128.28","128.73","125.83","189.70K","-2.32%"
"02/12/2009","129.28","128.80","129.47","127.42","255.83K","0.43%"
"02/11/2009","128.73","128.22","129.19","127.84","182.06K","0.64%"
"02/10/2009","127.91","126.08","128.48","125.94","208.12K","1.78%"
"02/09/2009","125.67","125.81","126.22","124.98","137.45K","-0.14%"
"02/06/2009","125.84","126.64","127.38","125.52","173.47K","-0.84%"
"02/05/2009","126.91","126.41","127.77","126.31","168.11K","0.21%"
"02/04/2009","126.64","126.41","127.38","125.78","198.70K","-0.26%"
"02/03/2009","126.97","128.88","128.94","126.25","191.89K","-1.40%"
"02/02/2009","128.77","126.69","128.95","126.69","156.55K","1.63%"
"01/30/2009","126.70","126.52","127.97","126.45","258.62K","-0.35%"
"01/29/2009","127.14","128.70","129.38","126.28","229.13K","-1.38%"
"01/28/2009","128.92","130.86","131.61","128.48","226.43K","-1.74%"
"01/27/2009","131.20","129.16","131.28","128.88","173.35K","1.52%"
"01/26/2009","129.23","129.62","130.00","128.45","185.65K","-0.29%"
"01/23/2009","129.61","129.91","130.44","128.53","211.16K","-0.25%"
"01/22/2009","129.94","131.39","132.06","129.31","229.00K","-1.31%"
"01/21/2009","131.66","134.17","134.22","130.97","206.78K","-2.42%"
"01/20/2009","134.92","134.81","135.03","132.55","210.18K","-0.95%"
"01/16/2009","136.22","136.69","136.84","134.05","159.68K","-0.67%"
"01/15/2009","137.14","137.17","137.97","136.27","175.29K","0.19%"
"01/14/2009","136.88","135.08","137.45","134.45","182.40K","1.52%"
"01/13/2009","134.83","134.78","135.30","133.91","158.81K","0.00%"
"01/12/2009","134.83","133.20","134.89","132.27","120.91K","1.27%"
"01/09/2009","133.14","132.86","134.44","132.00","200.45K","0.09%"
"01/08/2009","133.02","132.69","133.52","132.39","153.11K","0.25%"
"01/07/2009","132.69","133.28","133.39","131.89","155.34K","0.00%"
"01/06/2009","132.69","133.16","133.80","131.73","218.24K","-0.25%"
"01/05/2009","133.02","135.20","135.88","132.36","220.31K","-1.81%"
"01/02/2009","135.47","138.72","139.58","135.00","113.79K","-1.87%"
"12/31/2008","138.05","141.75","141.75","137.98","80.07K","-2.38%"
"12/30/2008","141.42","140.55","141.75","139.70","75.12K","0.38%"
"12/29/2008","140.89","141.19","141.78","140.33","51.91K","-0.20%"
"12/26/2008","141.17","140.47","141.53","140.47","19.61K","0.50%"
"12/24/2008","140.47","140.81","141.36","140.25","16.22K","-0.38%"
"12/23/2008","141.00","140.44","141.23","139.91","95.97K","0.22%"
"12/22/2008","140.69","140.64","141.55","140.09","98.96K","-1.35%"
"12/19/2008","142.62","142.19","142.66","141.38","2.46K","0.05%"
"12/18/2008","142.55","140.61","143.00","140.61","2.29K","1.47%"
"12/17/2008","140.48","139.69","141.55","139.69","6.65K","1.44%"
"12/16/2008","138.48","137.27","140.14","136.45","3.81K","1.59%"
"12/15/2008","136.31","135.50","136.95","135.42","8.94K","0.27%"
"12/12/2008","135.94","135.66","136.86","133.44","3.95K","0.24%"
"12/11/2008","135.61","135.00","136.20","134.09","4.90K","0.43%"
"12/10/2008","135.03","135.62","135.62","134.02","8.43K","-0.41%"
"12/09/2008","135.59","134.52","136.17","134.27","7.68K","0.66%"
"12/08/2008","134.70","134.05","135.47","133.31","14.68K","0.07%"
"12/05/2008","134.61","135.16","136.11","133.95","23.60K","-0.24%"
"12/04/2008","134.94","132.66","135.52","132.66","22.66K","1.48%"
"12/03/2008","132.97","132.31","133.28","131.42","83.45K","0.58%"
"12/02/2008","132.20","131.62","132.52","130.44","54.65K","0.44%"
"12/01/2008","131.62","128.58","132.39","128.41","96.93K","2.38%"
"11/28/2008","128.56","127.97","128.98","127.56","64.63K","0.40%"
"11/26/2008","128.05","127.67","128.81","127.05","212.82K","0.90%"
"11/25/2008","126.91","124.75","128.27","124.58","435.91K","1.30%"
"11/24/2008","125.28","125.86","126.50","124.28","374.84K","-0.81%"
"11/21/2008","126.30","127.89","128.38","124.73","364.50K","0.41%"
"11/20/2008","125.78","122.86","129.59","122.56","461.51K","3.02%"
"11/19/2008","122.09","120.30","123.00","120.28","259.05K","1.61%"
"11/18/2008","120.16","119.19","120.45","118.95","196.61K","1.14%"
